path,file,model,train_data_prefix,eval_data_prefix,activation_type,layer,layer_num,agg_type,pca_n_components,center_eval,num_train,num_eval,pca_center_eval,pca_train_cumulative_explained_variance_ratio,mean_pca_projection_fraction,median_pca_projection_fraction,mean_pca_residual_fraction,median_pca_residual_fraction,mean_pca_projection_fraction_raw,median_pca_projection_fraction_raw,mean_pca_projection_fraction_centered,median_pca_projection_fraction_centered,mean_pca_residual_fraction_raw,median_pca_residual_fraction_raw,mean_pca_explained_l2_fraction_raw,median_pca_explained_l2_fraction_raw,mean_pca_explained_l2_fraction_centered,median_pca_explained_l2_fraction_centered,mean_pca_cosine_reconstructed_eval_delta,median_pca_cosine_reconstructed_eval_delta,min_pca_cosine_reconstructed_eval_delta,max_pca_cosine_reconstructed_eval_delta,train_mean_delta_norm,mean_cosine_eval_delta_train_mean_delta,median_cosine_eval_delta_train_mean_delta,mean_projection_fraction_eval_delta_train_mean_delta,median_projection_fraction_eval_delta_train_mean_delta,pca_vs_mean_cosine_gain,pca_projection_minus_residual_fraction
./eval_deltas_vs_train_delta_pca/unsloth--Qwen2.5-32B-Instruct_finance_to_general/prompt_only/mlp_post_resid/layer_32/last_prompt_token.train_delta_pca_k16.eval_delta_compare.json,last_prompt_token.train_delta_pca_k16.eval_delta_compare.json,unsloth--Qwen2.5-32B-Instruct,finance,general,prompt_only,mlp_post_resid,layer_32,last_prompt_token,16,True,5900,1414,True,0.5540837645530701,0.4407547116279602,0.4318975508213043,0.5011979341506958,0.47833484411239624,0.4407547116279602,0.4318975508213043,0.6679954528808594,0.6690939664840698,0.5011979341506958,0.47833484411239624,0.710475742816925,0.7706539630889893,0.4476478397846222,0.44768720865249634,0.8794381022453308,0.8950995802879333,0.37353041768074036,0.9865092039108276,134.40335083007812,0.8214972019195557,0.8288326263427734,0.8214972019195557,0.8288326859474182,0.057940900325775146,-0.060443222522735596
./eval_deltas_vs_train_delta_pca/unsloth--Qwen2.5-32B-Instruct_finance_to_general/prompt_only/mlp_post_resid/layer_32/mean_prompt.train_delta_pca_k16.eval_delta_compare.json,mean_prompt.train_delta_pca_k16.eval_delta_compare.json,unsloth--Qwen2.5-32B-Instruct,finance,general,prompt_only,mlp_post_resid,layer_32,mean_prompt,16,True,5900,1414,True,0.48683294653892517,0.4629572331905365,0.46716147661209106,0.22072891891002655,0.2182871401309967,0.4629572331905365,0.46716147661209106,0.8963174223899841,0.9041880965232849,0.22072891891002655,0.2182871401309967,0.9504162073135376,0.9522852301597595,0.8049822449684143,0.8175559043884277,0.9755581617355347,0.9763021469116211,0.944890022277832,0.9880843162536621,36.059669494628906,0.9018229842185974,0.9045365452766418,0.9018229842185974,0.9045366048812866,0.07373517751693726,0.24222831428050995
./eval_deltas_vs_train_delta_pca/unsloth--Qwen2.5-32B-Instruct_finance_to_general/prompt_only/mlp_post_resid/layer_64/last_prompt_token.train_delta_pca_k16.eval_delta_compare.json,last_prompt_token.train_delta_pca_k16.eval_delta_compare.json,unsloth--Qwen2.5-32B-Instruct,finance,general,prompt_only,mlp_post_resid,layer_64,last_prompt_token,16,True,5900,1414,True,0.6987969279289246,0.54405677318573,0.5542009472846985,0.5591996312141418,0.5554949045181274,0.54405677318573,0.5542009472846985,0.6895661354064941,0.6961872577667236,0.5591996312141418,0.5554949045181274,0.6788951754570007,0.6913901567459106,0.4836491048336029,0.4846767783164978,0.8269395232200623,0.83525550365448,0.46878743171691895,0.9747350811958313,117.38078308105469,0.6362454295158386,0.6308197975158691,0.6362454295158386,0.6308197975158691,0.19069409370422363,-0.015142858028411865
./eval_deltas_vs_train_delta_pca/unsloth--Qwen2.5-32B-Instruct_finance_to_general/prompt_only/mlp_post_resid/layer_64/mean_prompt.train_delta_pca_k16.eval_delta_compare.json,mean_prompt.train_delta_pca_k16.eval_delta_compare.json,unsloth--Qwen2.5-32B-Instruct,finance,general,prompt_only,mlp_post_resid,layer_64,mean_prompt,16,True,5900,1414,True,0.6184093356132507,0.2785544693470001,0.2774175703525543,0.1947881579399109,0.19158172607421875,0.2785544693470001,0.2774175703525543,0.8130242228507996,0.8232168555259705,0.1947881579399109,0.19158172607421875,0.9614173173904419,0.9632900953292847,0.6645954251289368,0.6776854395866394,0.9805886745452881,0.9815325736999512,0.9519413709640503,0.9919651746749878,48.72417068481445,0.9442318081855774,0.9448074102401733,0.9442318081855774,0.9448074102401733,0.03635686635971069,0.08376631140708923
./eval_deltas_vs_train_delta_pca/unsloth--Qwen2.5-Coder-32B-Instruct_finance_to_hbp/prompt_only/mlp_post_resid/layer_32/last_prompt_token.train_delta_pca_k16.eval_delta_compare.json,last_prompt_token.train_delta_pca_k16.eval_delta_compare.json,unsloth--Qwen2.5-Coder-32B-Instruct,finance,hbp,prompt_only,mlp_post_resid,layer_32,last_prompt_token,16,True,5900,320,True,0.6318891048431396,0.4301827549934387,0.40232738852500916,0.6070681810379028,0.5473551750183105,0.4301827549934387,0.40232738852500916,0.5841699242591858,0.5815401077270508,0.6070681810379028,0.5473551750183105,0.600350022315979,0.6989444494247437,0.3431728482246399,0.33818912506103516,0.8299105763435364,0.8507256507873535,0.6163879632949829,0.9498606324195862,159.42919921875,0.7726122736930847,0.7822571396827698,0.7726122736930847,0.7822571396827698,0.05729830265045166,-0.1768854260444641
./eval_deltas_vs_train_delta_pca/unsloth--Qwen2.5-Coder-32B-Instruct_finance_to_hbp/prompt_only/mlp_post_resid/layer_32/mean_prompt.train_delta_pca_k16.eval_delta_compare.json,mean_prompt.train_delta_pca_k16.eval_delta_compare.json,unsloth--Qwen2.5-Coder-32B-Instruct,finance,hbp,prompt_only,mlp_post_resid,layer_32,mean_prompt,16,True,5900,320,True,0.5371783375740051,0.3266052305698395,0.32999444007873535,0.24846689403057098,0.24552130699157715,0.3266052305698395,0.32999444007873535,0.795274019241333,0.797544002532959,0.24846689403057098,0.24552130699157715,0.9373586773872375,0.9395659565925598,0.6334531903266907,0.6360758543014526,0.9692042469978333,0.9698153734207153,0.9463355541229248,0.9843344688415527,56.944087982177734,0.9155089259147644,0.9148156046867371,0.9155089259147644,0.9148156642913818,0.05369532108306885,0.0781383365392685
./eval_deltas_vs_train_delta_pca/unsloth--Qwen2.5-Coder-32B-Instruct_finance_to_hbp/prompt_only/mlp_post_resid/layer_64/last_prompt_token.train_delta_pca_k16.eval_delta_compare.json,last_prompt_token.train_delta_pca_k16.eval_delta_compare.json,unsloth--Qwen2.5-Coder-32B-Instruct,finance,hbp,prompt_only,mlp_post_resid,layer_64,last_prompt_token,16,True,5900,320,True,0.6686809062957764,0.5694472789764404,0.5559781789779663,0.8908287286758423,0.891838550567627,0.5694472789764404,0.5559781789779663,0.532429039478302,0.5231975317001343,0.8908287286758423,0.891838550567627,0.20009498298168182,0.20416903495788574,0.28873854875564575,0.2737353444099426,0.5212575197219849,0.5161654353141785,0.2900990843772888,0.7309738397598267,94.54766845703125,0.4137200713157654,0.41286998987197876,0.41372013092041016,0.41287001967430115,0.10753744840621948,-0.32138144969940186
./eval_deltas_vs_train_delta_pca/unsloth--Qwen2.5-Coder-32B-Instruct_finance_to_hbp/prompt_only/mlp_post_resid/layer_64/mean_prompt.train_delta_pca_k16.eval_delta_compare.json,mean_prompt.train_delta_pca_k16.eval_delta_compare.json,unsloth--Qwen2.5-Coder-32B-Instruct,finance,hbp,prompt_only,mlp_post_resid,layer_64,mean_prompt,16,True,5900,320,True,0.5430769324302673,0.3289228081703186,0.32438135147094727,0.33587539196014404,0.33368033170700073,0.3289228081703186,0.32438135147094727,0.697054922580719,0.6974607110023499,0.33587539196014404,0.33368033170700073,0.8866701126098633,0.8883821368217468,0.4876866936683655,0.48645126819610596,0.9421790838241577,0.9433861970901489,0.9006746411323547,0.959528923034668,30.29144859313965,0.893537163734436,0.8956477642059326,0.893537163734436,0.8956477046012878,0.04864192008972168,-0.0069525837898254395
./eval_deltas_vs_train_delta_pca/unsloth--Qwen2.5-Coder-32B-Instruct_insecure_to_hbp/prompt_only/mlp_post_resid/layer_32/last_prompt_token.train_delta_pca_k16.eval_delta_compare.json,last_prompt_token.train_delta_pca_k16.eval_delta_compare.json,unsloth--Qwen2.5-Coder-32B-Instruct,insecure,hbp,prompt_only,mlp_post_resid,layer_32,last_prompt_token,16,True,5900,320,True,0.843780517578125,0.2719056010246277,0.2706664204597473,0.6718655824661255,0.6661717891693115,0.2719056010246277,0.2706664204597473,0.3758416771888733,0.37550798058509827,0.6718655824661255,0.6661717891693115,0.5466020703315735,0.5561323165893555,0.14312325417995453,0.14100611209869385,0.7540221214294434,0.756859302520752,0.6344936490058899,0.8385433554649353,133.65138244628906,0.7074444890022278,0.7101132273674011,0.7074445486068726,0.7101132273674011,0.046577632427215576,-0.3999599814414978
./eval_deltas_vs_train_delta_pca/unsloth--Qwen2.5-Coder-32B-Instruct_insecure_to_hbp/prompt_only/mlp_post_resid/layer_32/mean_prompt.train_delta_pca_k16.eval_delta_compare.json,mean_prompt.train_delta_pca_k16.eval_delta_compare.json,unsloth--Qwen2.5-Coder-32B-Instruct,insecure,hbp,prompt_only,mlp_post_resid,layer_32,mean_prompt,16,True,5900,320,True,0.7867487072944641,0.39290517568588257,0.3940879702568054,0.2977333664894104,0.29662248492240906,0.39290517568588257,0.3940879702568054,0.7956640720367432,0.799899160861969,0.2977333664894104,0.29662248492240906,0.9111229181289673,0.9120063185691833,0.6338593363761902,0.6398385763168335,0.9545942544937134,0.9550377130508423,0.9362512230873108,0.9676076769828796,56.07514190673828,0.8715423345565796,0.8717817664146423,0.8715424537658691,0.8717818260192871,0.08305191993713379,0.09517180919647217
