path,file,model,train_data_prefix,eval_data_prefix,activation_type,layer,layer_num,agg_type,pca_n_components,center_eval,num_train,num_eval,pca_center_eval,pca_train_cumulative_explained_variance_ratio,mean_pca_projection_fraction,median_pca_projection_fraction,mean_pca_residual_fraction,median_pca_residual_fraction,mean_pca_projection_fraction_raw,median_pca_projection_fraction_raw,mean_pca_projection_fraction_centered,median_pca_projection_fraction_centered,mean_pca_residual_fraction_raw,median_pca_residual_fraction_raw,mean_pca_explained_l2_fraction_raw,median_pca_explained_l2_fraction_raw,mean_pca_explained_l2_fraction_centered,median_pca_explained_l2_fraction_centered,mean_pca_cosine_reconstructed_eval_delta,median_pca_cosine_reconstructed_eval_delta,min_pca_cosine_reconstructed_eval_delta,max_pca_cosine_reconstructed_eval_delta,train_mean_delta_norm,mean_cosine_eval_delta_train_mean_delta,median_cosine_eval_delta_train_mean_delta,mean_projection_fraction_eval_delta_train_mean_delta,median_projection_fraction_eval_delta_train_mean_delta,pca_vs_mean_cosine_gain,pca_projection_minus_residual_fraction
./eval_deltas_vs_train_delta_pca/unsloth--Qwen2.5-32B-Instruct_finance_to_general/prompt_only/mlp_post_resid/layer_32/last_prompt_token.train_delta_pca_k2.eval_delta_compare.json,last_prompt_token.train_delta_pca_k2.eval_delta_compare.json,unsloth--Qwen2.5-32B-Instruct,finance,general,prompt_only,mlp_post_resid,layer_32,last_prompt_token,2,True,5900,1414,True,0.18220843374729156,0.1449575424194336,0.14417460560798645,0.6510328650474548,0.6288471221923828,0.1449575424194336,0.14417460560798645,0.20637212693691254,0.211035817861557,0.6510328650474548,0.6288471221923828,0.5245556831359863,0.604395866394043,0.04704062268137932,0.04453617334365845,0.823496401309967,0.8310568928718567,0.34987297654151917,0.968921959400177,134.40335083007812,0.8214972019195557,0.8288326263427734,0.8214972019195557,0.8288326859474182,0.001999199390411377,-0.5060753226280212
./eval_deltas_vs_train_delta_pca/unsloth--Qwen2.5-32B-Instruct_finance_to_general/prompt_only/mlp_post_resid/layer_32/mean_prompt.train_delta_pca_k2.eval_delta_compare.json,mean_prompt.train_delta_pca_k2.eval_delta_compare.json,unsloth--Qwen2.5-32B-Instruct,finance,general,prompt_only,mlp_post_resid,layer_32,mean_prompt,2,True,5900,1414,True,0.2050916999578476,0.41915103793144226,0.4229848384857178,0.29333382844924927,0.29355376958847046,0.41915103793144226,0.4229848384857178,0.8092424273490906,0.8228703141212463,0.29333382844924927,0.29355376958847046,0.9123571515083313,0.9138064980506897,0.6600333452224731,0.6771156787872314,0.9589899778366089,0.9591479301452637,0.9130051136016846,0.9788027405738831,36.059669494628906,0.9018229842185974,0.9045365452766418,0.9018229842185974,0.9045366048812866,0.057166993618011475,0.125817209482193
./eval_deltas_vs_train_delta_pca/unsloth--Qwen2.5-32B-Instruct_finance_to_general/prompt_only/mlp_post_resid/layer_64/last_prompt_token.train_delta_pca_k2.eval_delta_compare.json,last_prompt_token.train_delta_pca_k2.eval_delta_compare.json,unsloth--Qwen2.5-32B-Instruct,finance,general,prompt_only,mlp_post_resid,layer_64,last_prompt_token,2,True,5900,1414,True,0.26609569787979126,0.302256315946579,0.31658101081848145,0.7205064296722412,0.723442554473877,0.302256315946579,0.31658101081848145,0.38076251745224,0.40860840678215027,0.7205064296722412,0.723442554473877,0.4726927578449249,0.47641676664352417,0.156489759683609,0.16696059703826904,0.6989616751670837,0.7010384798049927,0.31668829917907715,0.9275569915771484,117.38078308105469,0.6362454295158386,0.6308197975158691,0.6362454295158386,0.6308197975158691,0.06271624565124512,-0.41825011372566223
./eval_deltas_vs_train_delta_pca/unsloth--Qwen2.5-32B-Instruct_finance_to_general/prompt_only/mlp_post_resid/layer_64/mean_prompt.train_delta_pca_k2.eval_delta_compare.json,mean_prompt.train_delta_pca_k2.eval_delta_compare.json,unsloth--Qwen2.5-32B-Instruct,finance,general,prompt_only,mlp_post_resid,layer_64,mean_prompt,2,True,5900,1414,True,0.24003314971923828,0.2068650871515274,0.21631623804569244,0.2664810121059418,0.26495447754859924,0.2068650871515274,0.21631623804569244,0.6033686995506287,0.6393197774887085,0.2664810121059418,0.26495447754859924,0.9277385473251343,0.9296765327453613,0.38153737783432007,0.4087299704551697,0.9633561372756958,0.9643890857696533,0.9144845008850098,0.9838129281997681,48.72417068481445,0.9442318081855774,0.9448074102401733,0.9442318081855774,0.9448074102401733,0.019124329090118408,-0.05961592495441437
./eval_deltas_vs_train_delta_pca/unsloth--Qwen2.5-Coder-32B-Instruct_finance_to_hbp/prompt_only/mlp_post_resid/layer_32/last_prompt_token.train_delta_pca_k2.eval_delta_compare.json,last_prompt_token.train_delta_pca_k2.eval_delta_compare.json,unsloth--Qwen2.5-Coder-32B-Instruct,finance,hbp,prompt_only,mlp_post_resid,layer_32,last_prompt_token,2,True,5900,320,True,0.26354721188545227,0.12150838226079941,0.11686120927333832,0.7333314418792725,0.6670344471931458,0.12150838226079941,0.11686120927333832,0.16889533400535583,0.16281859576702118,0.7333314418792725,0.6670344471931458,0.4235137104988098,0.5549654960632324,0.03346138447523117,0.026509881019592285,0.7791143655776978,0.7921040654182434,0.5875490307807922,0.9134225845336914,159.42919921875,0.7726122736930847,0.7822571396827698,0.7726122736930847,0.7822571396827698,0.006502091884613037,-0.611823059618473
./eval_deltas_vs_train_delta_pca/unsloth--Qwen2.5-Coder-32B-Instruct_finance_to_hbp/prompt_only/mlp_post_resid/layer_32/mean_prompt.train_delta_pca_k2.eval_delta_compare.json,mean_prompt.train_delta_pca_k2.eval_delta_compare.json,unsloth--Qwen2.5-Coder-32B-Instruct,finance,hbp,prompt_only,mlp_post_resid,layer_32,mean_prompt,2,True,5900,320,True,0.18378743529319763,0.1762908399105072,0.17691434919834137,0.37081149220466614,0.3714534640312195,0.1762908399105072,0.17691434919834137,0.4290962815284729,0.4267471432685852,0.37081149220466614,0.3714534640312195,0.8613092303276062,0.8620007634162903,0.18546994030475616,0.18211251497268677,0.9316204786300659,0.930659830570221,0.9034307599067688,0.9583463668823242,56.944087982177734,0.9155089259147644,0.9148156046867371,0.9155089259147644,0.9148156642913818,0.016111552715301514,-0.19452065229415894
./eval_deltas_vs_train_delta_pca/unsloth--Qwen2.5-Coder-32B-Instruct_finance_to_hbp/prompt_only/mlp_post_resid/layer_64/last_prompt_token.train_delta_pca_k2.eval_delta_compare.json,last_prompt_token.train_delta_pca_k2.eval_delta_compare.json,unsloth--Qwen2.5-Coder-32B-Instruct,finance,hbp,prompt_only,mlp_post_resid,layer_64,last_prompt_token,2,True,5900,320,True,0.25567126274108887,0.317996084690094,0.28408923745155334,1.0058842897415161,0.9988657236099243,0.317996084690094,0.28408923745155334,0.2934176027774811,0.2712828814983368,1.0058842897415161,0.9988657236099243,-0.02076035365462303,0.0020340681076049805,0.09687446802854538,0.07359462976455688,0.4351993203163147,0.43096691370010376,0.2168572098016739,0.6338118314743042,94.54766845703125,0.4137200713157654,0.41286998987197876,0.41372013092041016,0.41287001967430115,0.021479249000549316,-0.6878882050514221
./eval_deltas_vs_train_delta_pca/unsloth--Qwen2.5-Coder-32B-Instruct_finance_to_hbp/prompt_only/mlp_post_resid/layer_64/mean_prompt.train_delta_pca_k2.eval_delta_compare.json,mean_prompt.train_delta_pca_k2.eval_delta_compare.json,unsloth--Qwen2.5-Coder-32B-Instruct,finance,hbp,prompt_only,mlp_post_resid,layer_64,mean_prompt,2,True,5900,320,True,0.1903330683708191,0.15301403403282166,0.1493789106607437,0.44400063157081604,0.4419330954551697,0.15301403403282166,0.1493789106607437,0.32420235872268677,0.32261863350868225,0.44400063157081604,0.4419330954551697,0.8018791079521179,0.8045088052749634,0.10997088253498077,0.10408228635787964,0.8982816934585571,0.8997548818588257,0.8289135098457336,0.9266802072525024,30.29144859313965,0.893537163734436,0.8956477642059326,0.893537163734436,0.8956477046012878,0.004744529724121094,-0.2909865975379944
./eval_deltas_vs_train_delta_pca/unsloth--Qwen2.5-Coder-32B-Instruct_insecure_to_hbp/prompt_only/mlp_post_resid/layer_32/last_prompt_token.train_delta_pca_k2.eval_delta_compare.json,last_prompt_token.train_delta_pca_k2.eval_delta_compare.json,unsloth--Qwen2.5-Coder-32B-Instruct,insecure,hbp,prompt_only,mlp_post_resid,layer_32,last_prompt_token,2,True,5900,320,True,0.5616060495376587,0.09728369861841202,0.09771218150854111,0.7182713747024536,0.7138897180557251,0.09728369861841202,0.09771218150854111,0.13491633534431458,0.13151155412197113,0.7182713747024536,0.7138897180557251,0.4823794364929199,0.4897874593734741,0.020245958119630814,0.01729518175125122,0.7177788019180298,0.7208797335624695,0.5985251665115356,0.8081731796264648,133.65138244628906,0.7074444890022278,0.7101132273674011,0.7074445486068726,0.7101132273674011,0.010334312915802002,-0.6209876760840416
./eval_deltas_vs_train_delta_pca/unsloth--Qwen2.5-Coder-32B-Instruct_insecure_to_hbp/prompt_only/mlp_post_resid/layer_32/mean_prompt.train_delta_pca_k2.eval_delta_compare.json,mean_prompt.train_delta_pca_k2.eval_delta_compare.json,unsloth--Qwen2.5-Coder-32B-Instruct,insecure,hbp,prompt_only,mlp_post_resid,layer_32,mean_prompt,2,True,5900,320,True,0.5227670073509216,0.26796966791152954,0.2743736803531647,0.4126594662666321,0.4153718650341034,0.26796966791152954,0.2743736803531647,0.5421006083488464,0.5510039925575256,0.4126594662666321,0.4153718650341034,0.8293045163154602,0.8274190425872803,0.2981563210487366,0.30360591411590576,0.9178169369697571,0.9167861938476562,0.8967709541320801,0.9418997168540955,56.07514190673828,0.8715423345565796,0.8717817664146423,0.8715424537658691,0.8717818260192871,0.04627460241317749,-0.14468979835510254
